"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","BG",29841,487.286821705426,"3",1945,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",68,67,2984,"1","0","1","111"
"2013","BG",30011,487.286821705426,"3",1932,"2","2","4","1","11","1","NA","NA","NA","NA","NA","NA",80,80,3001,"0.7777777778","0","0","0"
"2013","BG",30061,487.286821705426,"2",1952,"1","1","3","1","11","1","NA","NA","NA","NA","NA","NA",61,60,3006,"1","2","0","10"
"2013","BG",30191,487.286821705426,"4",1932,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,3019,"99","1","1","10"
"2013","BG",30381,487.286821705426,"2",1932,"1","1","1","1","NA","1","0","NA","NA","0","NA","NA",80,80,3038,"1","0","1","0"
"2013","BG",30481,487.286821705426,"1",1932,"2","1","3","1","11","1","NA","NA","NA","NA","NA","NA",80,80,3048,"1","0","1","0"
"2013","BG",30491,487.286821705426,"3",1958,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",54,54,3049,"0.2083333333","2","0","0"
"2013","BG",30941,487.286821705426,"2",1951,"1","1","1","1","11","1","NA","NA","NA","NA","NA","NA",62,61,3094,"99","2","1","0"
"2013","BG",31651,487.286821705426,"4",1955,"2","1","1","1","11","1","NA","30","NA","NA","NA","0",57,57,3165,"0.1493576251","0","1","110"
"2013","BG",31681,487.286821705426,"4",1972,"1","1","1","1","11","1","NA","NA","NA","NA","NA","NA",40,40,3168,"0.5","0","0","0"
"2013","BG",31741,487.286821705426,"2",1945,"2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",68,67,3174,"1","0","1","0"
"2013","BG",31791,487.286821705426,"3",1937,"1","1","2","1","11","1","NA","NA","NA","NA","NA","NA",75,75,3179,"1","0","1","10"
"2013","BG",32271,487.286821705426,"2",1939,"2","1","1","1","11","5","NA","0","NA","NA","0","NA",73,73,3227,"1","1","1","0"
"2013","BG",32291,487.286821705426,"1",1943,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",69,69,3229,"0.5","0","1","10"
"2013","BG",32651,487.286821705426,"1",1932,"2","1","3","1","11","5","0","NA","NA","NA","NA","NA",80,80,3265,"1","0","1","0"
"2013","BG",33081,487.286821705426,"1",1932,"2","1","4","1","11","1","NA","NA","NA","0","NA","0",80,80,3308,"0.5","0","0","0"
"2013","BG",33301,487.286821705426,"4",1938,"2","1","1","1","11","1","NA","0","NA","NA","NA","NA",74,74,3330,"0","2","1","0"
"2013","BG",33471,487.286821705426,"2",1932,"1","1","1","1","11","1","NA","NA","0","0","NA","0",80,80,3347,"99","2","0","110"
"2013","BG",33541,487.286821705426,"2",1940,"2","1","4","4","11","1","NA","NA","NA","NA","NA","NA",72,72,3354,"0.6666666667","2","1","0"
"2013","BG",33571,487.286821705426,"4",1945,"1","1","3","1","11","1","NA","NA","0","0","NA","NA",68,67,3357,"1","0","0","10"
"2013","BG",33941,487.286821705426,"3",1932,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",80,80,3394,"0.2083333333","0","1","0"
"2013","BG",34391,487.286821705426,"1",1935,"2","1","1","1","11","1","NA","NA","NA","NA","NA","0",78,77,3439,"99","0","1","10"
"2013","BG",34441,487.286821705426,"2",1963,"1","1","3","1","11","1","0","NA","NA","0","NA","NA",49,49,3444,"1","0","1","0"
"2013","BG",34901,487.286821705426,"2",1946,"1","1","3","1","11","1","NA","NA","NA","NA","NA","NA",66,66,3490,"0.9166666667","0","0","0"
"2013","BG",35091,487.286821705426,"4",1948,"2","1","3","1","11","1","NA","NA","NA","NA","NA","NA",65,64,3509,"1","0","1","0"
"2013","BG",35211,487.286821705426,"1",1942,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",70,70,3521,"0.5","0","0","111"
"2013","BG",35251,487.286821705426,"3",1932,"2","1","4","1","NA","1","NA","NA","NA","NA","NA","20",80,80,3525,"0.75","0","1","10"
"2013","BG",35261,487.286821705426,"1",1945,"1","1","3","1","11","5","NA","NA","0","NA","NA","NA",68,67,3526,"99","2","1","0"
"2013","BG",35361,487.286821705426,"4",1949,"1","1","1","1","11","1","0","NA","NA","NA","NA","NA",64,63,3536,"0.6","0","0","0"
"2013","BG",35362,487.286821705426,"2",1954,"2","1","4","1","11","1","NA","NA","NA","NA","NA","NA",58,58,3536,"1","0","0","10"
"2013","BG",35411,487.286821705426,"3",1955,"1","1","3","1","11","1","NA","NA","NA","NA","NA","NA",58,57,3541,"0.875","0","1","10"
"2013","BG",35412,487.286821705426,"4",1960,"2","1","3","1","11","1","NA","NA","NA","NA","NA","NA",52,52,3541,"1","0","1","0"
"2013","BG",35721,487.286821705426,"3",1950,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",62,62,3572,"0.625","2","1","0"
"2013","BG",35722,487.286821705426,"1",1954,"2","1","4","1","11","1","NA","25","NA","NA","NA","NA",58,58,3572,"99","2","0","0"
"2013","BG",36191,487.286821705426,"1",1941,"1","1","1","4","NA","1","NA","0","NA","NA","NA","NA",71,71,3619,"1","1","1","0"
"2013","BG",36192,487.286821705426,"1",1947,"2","1","2","1","11","1","NA","NA","NA","NA","NA","NA",66,65,3619,"0.3333333333","0","1","0"
"2013","BG",36371,487.286821705426,"2",1946,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",66,66,3637,"0.5","1","0","0"
"2013","BG",36372,487.286821705426,"4",1944,"2","1","2","1","NA","1","NA","NA","NA","NA","NA","NA",68,68,3637,"1","1","0","110"
"2013","BG",36781,487.286821705426,"3",1935,"1","1","1","4","NA","1","NA","NA","NA","NA","NA","NA",78,77,3678,"99","2","0","100"
"2013","BG",36782,487.286821705426,"1",1954,"2","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",59,58,3678,"99","2","1","0"
"2013","BG",36881,487.286821705426,"4",1959,"1","1","4","1","11","1","NA","NA","NA","0","NA","NA",54,53,3688,"0.6666666667","0","0","0"
"2013","BG",36882,487.286821705426,"1",1964,"2","1","4","1","11","1","NA","NA","NA","NA","NA","NA",49,48,3688,"1","0","0","100"
"2013","BG",36951,487.286821705426,"2",1941,"1","1","4","1","11","1","NA","0","NA","NA","NA","NA",71,71,3695,"99","0","1","110"
"2013","BG",36952,487.286821705426,"3",1946,"2","1","1","1","11","NA","0","NA","NA","NA","NA","NA",66,66,3695,"1","0","1","0"
"2013","BG",36991,487.286821705426,"1",1950,"1","1","3","1","11","1","NA","NA","NA","NA","NA","NA",62,62,3699,"99","0","0","0"
"2013","BG",36992,487.286821705426,"1",1952,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",60,60,3699,"1","2","0","10"
"2013","BG",37421,487.286821705426,"1",1932,"1","1","3","1","11","1","0","NA","NA","NA","NA","NA",80,80,3742,"99","0","1","111"
"2013","BG",37422,487.286821705426,"2",1942,"2","1","1","4","11","1","NA","NA","NA","0","0","NA",70,70,3742,"0.6666666667","2","1","110"
"2013","BG",37461,487.286821705426,"2",1953,"2","1","4","1","11","1","NA","NA","0","NA","NA","NA",59,59,3746,"0.3125","0","1","0"
"2013","BG",37462,487.286821705426,"3",1985,"2","1","1","1","11","1","NA","NA","0","NA","0","NA",28,27,3746,"0.5","0","0","10"
"2013","BG",37471,487.286821705426,"4",1953,"1","1","1","1","11","1","0","NA","NA","NA","NA","NA",60,59,3747,"1","0","0","0"
"2013","BG",37472,487.286821705426,"3",1956,"2","1","3","1","11","1","0","NA","NA","NA","NA","NA",56,56,3747,"0.6666666667","1","1","0"
"2013","BG",38571,487.286821705426,"1",1932,"1","1","1","1","11","1","NA","NA","NA","0","NA","NA",80,80,3857,"0.3333333333","2","1","1"
"2013","BG",38572,487.286821705426,"3",1956,"1","1","1","1","NA","1","NA","NA","NA","NA","NA","0",57,56,3857,"0.5","0","1","0"
"2013","BG",38921,487.286821705426,"1",1958,"1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",54,54,3892,"1","0","0","0"
"2013","BG",38922,487.286821705426,"1",1959,"2","1","1","1","11","1","NA","NA","NA","NA","NA","40",53,53,3892,"99","0","1","10"
"2013","BG",38951,487.286821705426,"1",1942,"1","1","1","1","11","1","NA","NA","NA","NA","0","NA",71,70,3895,"1","0","0","0"
"2013","BG",38952,487.286821705426,"4",1971,"1","1","3","1","11","1","NA","NA","NA","0","0","0",41,41,3895,"1","1","0","10"
"2013","BG",39241,487.286821705426,"3",1958,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",55,54,3924,"0.6666666667","1","1","110"
"2013","BG",39242,487.286821705426,"3",1959,"2","1","3","1","NA","1","NA","NA","NA","NA","NA","NA",53,53,3924,"0.875","0","0","111"
"2013","BG",39601,487.286821705426,"3",1951,"1","1","3","1","11","1","NA","NA","NA","NA","NA","NA",61,61,3960,"1","0","1","0"
"2013","BG",39602,487.286821705426,"1",1956,"2","1","1","4","11","5","NA","NA","NA","NA","NA","0",57,56,3960,"0.2841982082","0","1","0"
"2013","BG",39941,487.286821705426,"2",1970,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",42,42,3994,"0","0","0","0"
"2013","BG",39942,487.286821705426,"3",1938,"2","1","1","1","11","1","NA","NA","NA","NA","NA","NA",75,74,3994,"0.5","0","0","10"
"2013","BG",39961,487.286821705426,"4",1955,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",58,57,3996,"0.6666666667","0","1","110"
"2013","BG",39962,487.286821705426,"1",1994,"2","1","3","1","11","1","NA","NA","NA","NA","NA","NA",18,18,3996,"0","0","0","10"
"2013","BG",40561,487.286821705426,"4",1956,"1","1","4","1","11","5","NA","NA","NA","0","NA","NA",57,56,4056,"0","0","0","100"
"2013","BG",40562,487.286821705426,"4",1960,"2","1","1","1","11","1","NA","NA","NA","NA","NA","0",53,52,4056,"99","2","1","0"
"2013","BG",40671,487.286821705426,"4",1939,"1","1","1","1","11","NA","NA","30","NA","NA","NA","NA",73,73,4067,"99","0","0","0"
"2013","BG",40672,487.286821705426,"2",1939,"2","1","1","1","11","1","NA","NA","NA","NA","0","NA",73,73,4067,"0.1666666667","1","1","10"
"2013","BG",40681,487.286821705426,"3",1934,"2","1","2","1","11","1","0","NA","NA","NA","NA","NA",78,78,4068,"99","1","0","110"
"2013","BG",40682,487.286821705426,"1",1932,"1","1","3","1","11","1","0","NA","NA","NA","NA","NA",80,80,4068,"1","2","1","110"
"2013","BG",40721,487.286821705426,"3",1947,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",66,65,4072,"1","0","0","0"
"2013","BG",40722,487.286821705426,"2",1949,"2","1","1","4","11","1","NA","NA","NA","NA","NA","0",63,63,4072,"1","2","1","0"
"2013","BG",41611,487.286821705426,"2",1953,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59,59,4161,"1","0","0","0"
"2013","BG",41612,487.286821705426,"1",1985,"2","1","4","1","11","1","0","NA","NA","NA","NA","NA",27,27,4161,"0.5","0","1","111"
"2013","BG",41741,487.286821705426,"1",1943,"1","1","4","1","11","5","NA","NA","NA","0","NA","NA",70,69,4174,"0.6894654721","0","1","0"
"2013","BG",41742,487.286821705426,"2",1942,"2","1","1","1","11","1","NA","NA","NA","NA","NA","NA",71,70,4174,"0.3055555556","0","0","0"
"2013","BG",41811,487.286821705426,"1",1950,"1","1","1","1","11","1","NA","NA","NA","NA","NA","NA",63,62,4181,"0.3333333333","2","1","0"
"2013","BG",41812,487.286821705426,"1",1954,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58,58,4181,"0.7083333333","0","0","10"
"2013","BG",41971,487.286821705426,"4",1957,"2","1","1","1","11","1","NA","NA","NA","NA","0","NA",56,55,4197,"0.1666666667","1","0","0"
